product_id;name;brand;description;price;sizes;image_url;stock_quantity;category;colors_general
KVP050;Baskets Adidas Women Adizero Evo SL Cloud White; Adidas;Découvrez une paire de baskets qui allie innovation, élégance et performance, idéale pour les femmes à la recherche de confort et de style au quotidien comme lors de leurs activités sportives. Signée par la marque Adidas, cette création se distingue par son design moderne, inspiré des modèles emblématiques de la série Adizero. Grâce à une matière supérieure composée de synthétique et de textile, associée à une doublure textile douce, elle offre une sensation de légèreté et un maintien optimal. La technologie de semelle intermédiaire LIGHTSTRIKE PRO assure un amorti réactif et un retour d’énergie exceptionnel à chaque foulée. La semelle extérieure, dotée de la technologie Continental Rubber à l’avant-pied et de CL Rubber à l’arrière, garantit une adhérence maximale même sur les surfaces humides ou hivernales. Avec une fermeture à lacets qui assure un ajustement sûr et précis, ces baskets conviennent parfaitement aux femmes actives qui ne souhaitent pas faire de compromis entre performance et esthétique. De plus, leur conception responsable intègre au moins 20 % de matériaux recyclés, pour un choix plus respectueux de l’environnement. Optez pour l’excellence d’Adidas : un équilibre parfait entre innovation technique, confort inégalé et engagement durable.;150;"[""36 2/3"", ""37 1/3"", ""38 2/3"", ""39 1/3"", ""36"", ""38"", ""40""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/d/adidas_women_adizero_evo_sl_cloud_white_core_black_cloud_white_6.jpg;9;Unisexe;['noir', 'blanc']
KVP051;Baskets Adidas Homme Adizero Evo SL Cloud White; Adidas;Découvrez l’alliance parfaite entre innovation, performance et élégance avec ces baskets signées Adidas. Conçues pour les hommes exigeants, elles offrent un confort supérieur grâce à une matière synthétique et textile de haute qualité, associée à une doublure textile douce. La tige en mesh respirant garantit une excellente aération, gardant vos pieds au frais et au sec, même lors des activités les plus intenses. La semelle intermédiaire intègre la technologie Lightstrike Pro, assurant un retour d’énergie optimal à chaque foulée, idéal pour ceux qui recherchent dynamisme et soutien au quotidien. Pour une adhérence exceptionnelle, la partie avant de la semelle est dotée de caoutchouc Continental, reconnu pour sa tenue supérieure sur toutes les surfaces, tandis que l’arrière en Clear Rubber procure une absorption des chocs optimale. Les emblématiques 3 bandes d’Adidas ajoutent une touche de style intemporel, tandis que la fermeture à lacets permet un ajustement précis et personnalisé. Avec leur couleur Cloud White / Core Black / Cloud White, ces baskets s’intègrent parfaitement à toutes vos tenues sportives ou casual. Choisissez l’excellence et la fiabilité d’une marque de référence dans le monde du sport et de la mode, et profitez d’une expérience unique à chaque pas. Convient pour : les hommes.;150;"[""39 1/3"", ""40 2/3"", ""41 1/3"", ""42 2/3"", ""43 1/3"", ""44 2/3"", ""45 1/3"", ""40"", ""42"", ""44"", ""46""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/d/adidas_men_adizero_evo_sl_cloud_white_core_black_cloud_white_6.jpg;23;Homme;['noir', 'blanc']
KVP052;Baskets ASICS Unisexe US6-S GEL-KINETIC FLUENT Black; ASICS;Découvrez l’alliance parfaite entre innovation, performance et design contemporain avec ces baskets uniques, issues de la collaboration prestigieuse avec le studio Kiko Kostadinov. Inspirées par l’univers du football, elles séduisent par leur mesh bicolore à effet dégradé, apportant une touche visuelle remarquable et une excellente respirabilité. La technologie Scutoid GEL avancée, associée à l’amorti FF BLAST PLUS, garantit un confort exceptionnel et une absorption des chocs optimale à chaque pas. Le système de soutien TRUSSTIC assure une stabilité accrue, idéale pour un usage quotidien ou des activités dynamiques. Conçues à partir de matières synthétiques de haute qualité, dont au moins 20% proviennent de matériaux recyclés, ces baskets sont un choix responsable pour les amateurs de mode soucieux de l’environnement. Leur couleur noire et vanille confère une élégance moderne, adaptée aussi bien aux hommes qu’aux femmes. Optez pour une chaussure qui incarne l’excellence japonaise signée ASICS et profitez d’un équilibre parfait entre style, durabilité et bien-être.;210;"[""38"", ""39"", ""40"", ""40,5"", ""41,5"", ""42"", ""42,5"", ""43,5"", ""44"", ""44,5"", ""45""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/s/asics_unisex_us6_s_gel_kinetic_fluent_blackvanilla_6.jpg;8;Unisexe;['noir', 'blanc']
KVP053;Baskets ASICS Unisexe US6-S GEL-KINETIC FLUENT Glacier Grey; ASICS;Découvrez l’alliance parfaite entre innovation et élégance sportive avec ces baskets unisexes signées ASICS, conçues en collaboration avec le célèbre Kiko Kostadinov Studio. Arborant une silhouette inspirée des chaussures de football emblématiques, ce modèle séduit par son mesh bicolore unique, subtilement rehaussé d’effets de dégradé, qui apporte une touche contemporaine à votre style. La technologie avancée Scutoid GEL garantit un amorti exceptionnel à chaque pas, tandis que la mousse FF BLAST PLUS ECO assure un rebond dynamique et réactif, idéal pour les amateurs de confort et de performance. Le système de soutien TRUSSTIC optimise la stabilité du pied, offrant ainsi une sécurité accrue lors de vos déplacements quotidiens ou de vos activités sportives. Soucieuse de l’environnement, la marque ASICS intègre dans cette création un minimum de 20 % de matière synthétique recyclée, pour un choix écoresponsable sans compromis sur la qualité. Avec sa couleur Glacier Grey/Soft Sky raffinée, cette paire convient aussi bien aux hommes qu’aux femmes en quête de chaussures alliant style, fonctionnalité et conscience écologique. Optez pour une expérience unique, où la mode et la performance ne font qu’un, et laissez-vous séduire par le savoir-faire japonais reconnu d’ASICS.;210;"[""38"", ""39"", ""40"", ""40,5"", ""41,5"", ""42"", ""42,5"", ""43,5"", ""44"", ""44,5"", ""45""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/s/asics_unisex_us6_s_gel_kinetic_fluent_glacier_greysoft_sky_13.jpg;14;Unisexe;['gris']
KVP054;Baskets ASICS Unisex US6-S GEL-KINETIC FLUENT Cayenne; ASICS;Découvrez l’excellence des baskets signées ASICS, nées d’une collaboration prestigieuse avec le studio Kiko Kostadinov. Cette création se distingue par son design audacieux, inspiré de l’univers du football, avec une tige en cuir et en synthétique ornée d’un mesh bicolore aux finitions dégradées raffinées, dans les tons Cayenne/Copperhead. La technologie avancée Scutoid GEL, associée à l’amorti FF BLAST PLUS, offre un confort exceptionnel et une absorption des chocs optimales, idéales pour les activités sportives ou le quotidien. Le système TRUSSTIC intégré renforce la stabilité, assurant un maintien fiable à chaque pas. Conçues pour durer, ces baskets intègrent au moins 20 % de matières synthétiques recyclées, affirmant leur engagement envers la durabilité. Polyvalentes et élégantes, elles conviennent aussi bien aux hommes qu’aux femmes à la recherche d’une chaussure performante, stylée et respectueuse de l’environnement. Optez pour la qualité et l’innovation japonaises, et laissez-vous séduire par un équilibre parfait entre performance, confort et design contemporain.;210;"[""38"", ""39"", ""40"", ""40,5"", ""41,5"", ""42"", ""42,5"", ""43,5"", ""44"", ""44,5"", ""45""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/s/asics_unisex_us6_s_gel_kinetic_fluent_cayennecopperhead_6.jpg;10;Unisexe;['rouge']
KVP055;Baskets Adidas Women Samba OG Maroon; Adidas;Découvrez l’alliance parfaite entre la tradition et la modernité avec ces baskets signées Adidas, une marque de référence dans l’univers du sport et de la mode. Ce modèle pour femmes séduit par une élégante combinaison de couleurs : une teinte marron raffinée, subtilement rehaussée par des accents off-white et une semelle extérieure gum classique. Fabriquées avec un dessus en cuir de haute qualité, ces baskets offrent non seulement un style intemporel, mais aussi une durabilité remarquable. La doublure synthétique assure un confort optimal tout au long de la journée, tandis que la semelle extérieure en caoutchouc garantit une excellente adhérence sur toutes les surfaces. Les détails emblématiques tels que les 3-Stripes dentelées et le logo Trefoil sur la languette soulignent le caractère authentique de la marque Adidas, synonyme de qualité et d’innovation depuis 1949. La fermeture à lacets permet un ajustement parfait, idéal pour un usage quotidien, que ce soit pour une sortie décontractée ou pour compléter une tenue tendance. Initialement conçues comme des chaussures d’intérieur, ces baskets incarnent aujourd’hui un incontournable de la garde-robe féminine, apportant une touche rétro chic à chaque look. Convenant à toutes celles qui recherchent une combinaison de confort, de performance et d’élégance, ce modèle est le choix parfait pour affirmer son style avec assurance.;120;"[""36 2/3"", ""37 1/3"", ""38 2/3"", ""39 1/3"", ""40 2/3"", ""41 1/3"", ""36"", ""38"", ""40"", ""42""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/d/adidas_women_samba_og_maroon_off_white_gum_6.jpg;3;Unisexe;['noir', 'blanc']
KVP056;Baskets Adidas Unisex Handball Spezial ST Almost Pink; Adidas;Découvrez l’alliance parfaite entre le style rétro et la modernité avec cette paire de baskets signée Adidas. Inspirée par l’univers du handball des années 70, cette création séduit par son design authentique rehaussé de touches contemporaines. La matière principale, un suède doux de haute qualité, s’habille de nuances raffinées associant le rose pâle, le brun foncé et le rose clair, pour une allure à la fois élégante et sportive. Grâce à sa doublure en textile, le confort est optimal tout au long de la journée, tandis que la semelle extérieure en caoutchouc assure une excellente adhérence et une durabilité remarquable sur toutes les surfaces. La fermeture à lacets permet un ajustement personnalisé, garantissant un maintien parfait à chaque pas. Polyvalente et intemporelle, cette basket convient aussi bien aux hommes qu’aux femmes recherchant une chaussure à la fois tendance, confortable et résistante. Arborant fièrement les détails emblématiques de la marque, elle incarne le savoir-faire et l’innovation d’Adidas, référence incontournable dans l’univers de la mode et du sport. Idéale pour sublimer vos tenues du quotidien, elle répond aux attentes de ceux qui privilégient la qualité sans compromis sur le style.;110;"[""36 2/3"", ""37 1/3"", ""38 2/3"", ""39 1/3"", ""40 2/3"", ""41 1/3"", ""42 2/3"", ""43 1/3"", ""44 2/3"", ""45 1/3"", ""36""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/d/adidas_unisex_handball_spezial_st_almost_pink_dark_brown_clear_pink_6.jpg;25;Unisexe;['marron', 'rose']
KVP057;Baskets Adidas Junior Superstar II Core Black; Adidas;Découvrez l’alliance parfaite entre style intemporel et performance moderne avec ces baskets pour juniors signées Adidas. Conçues avec un dessus en cuir de haute qualité, elles offrent une allure élégante et une grande durabilité. L’iconique shell-toe en caoutchouc, symbole de la marque, assure une protection optimale et un look authentique. La semelle intérieure moulée garantit un confort exceptionnel tout au long de la journée, tandis que la semelle cupsole en caoutchouc avec motif à chevrons procure une excellente adhérence, idéale pour les activités dynamiques des plus jeunes. Les célèbres 3 bandes crantées et le logo Trefoil sur le talon témoignent du savoir-faire et de l’héritage d’Adidas. Grâce à son système de laçage, cette paire s’ajuste parfaitement au pied pour un maintien sûr. Parfaite pour compléter toutes les tenues, elle séduira par son mélange de qualité, de confort et de style sportif. Offrez à votre enfant une basket qui incarne l’excellence Adidas, à la fois tendance et fonctionnelle, pour l’accompagner dans toutes ses aventures quotidiennes.;90;"[""36 2/3"", ""37 1/3"", ""38 2/3"", ""35,5"", ""36"", ""38""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/d/adidas_junior_superstar_ii_core_black_cloud_white_core_black_6.jpg;16;Unisexe;['noir', 'blanc']
KVP058;Baskets Adidas Women Gazelle Lo Pro Sand Strata; Adidas;Découvrez l’élégance intemporelle alliée au confort moderne grâce à ces baskets signées Adidas. Conçues pour les femmes qui recherchent à la fois style et fonctionnalité, elles se distinguent par une couleur Sand Strata subtile, rehaussée d’accents Cloud White et d’une semelle extérieure en gomme raffinée. La matière synthétique du dessus garantit une grande résistance, tandis que la doublure textile offre un confort optimal tout au long de la journée. La fermeture à lacets assure un ajustement parfait, épousant idéalement la forme du pied. Un logo en feuille d’or apposé sur le côté apporte une touche de luxe discrète, emblématique de la marque Adidas. Grâce à leur design polyvalent, ces baskets s’intègrent parfaitement à toutes vos tenues, que ce soit pour une journée active ou une sortie en soirée. La semelle extérieure en caoutchouc robuste assure une excellente adhérence sur toutes les surfaces, ce qui en fait un choix idéal pour un usage quotidien. Offrez-vous le parfait équilibre entre mode, qualité et performance avec cette création incontournable, pensée spécialement pour les femmes exigeantes.;120;"[""36 2/3"", ""37 1/3"", ""38 2/3"", ""39 1/3"", ""40 2/3"", ""41 1/3"", ""36"", ""38"", ""40""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/d/adidas_women_gazelle_lo_pro_sand_strata_cloud_white_gum_6.jpg;13;Unisexe;['noir', 'blanc']
KVP059;Baskets Adidas Women Gazelle Lo Pro Core Black; Adidas;Découvrez l’élégance intemporelle alliée au confort moderne avec cette paire de baskets signée Adidas, un choix incontournable pour toutes les femmes soucieuses de leur style. Conçue avec un dessus en matière synthétique de haute qualité et une doublure textile douce, cette chaussure garantit un port agréable tout au long de la journée. Sa semelle extérieure en caoutchouc assure une adhérence optimale sur différentes surfaces, idéale pour un usage quotidien ou pour compléter une tenue urbaine. Les détails raffinés, tels que les surpiqûres en forme de T sur l’avant-pied et le logo en dorure discrète sur le côté, apportent une touche sophistiquée à ce modèle emblématique. Grâce à son système de laçage, elle s’adapte parfaitement à la morphologie du pied, offrant ainsi un maintien personnalisé. Polyvalente et facile à associer, cette basket s’impose comme un indispensable du vestiaire féminin, reflétant la qualité et le savoir-faire légendaires de la marque Adidas. Convient à toutes les femmes à la recherche d’un équilibre parfait entre style, confort et performance.;120;"[""36 2/3"", ""37 1/3"", ""38 2/3"", ""39 1/3"", ""40 2/3"", ""41 1/3"", ""36"", ""38"", ""40""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/d/adidas_women_gazelle_lo_pro_core_black_cloud_white_gum_6.jpg;5;Unisexe;['noir', 'blanc']
KVP060;Baskets Adidas Women Handball Spezial Silver Violet; Adidas;Découvrez l’alliance parfaite entre héritage sportif et élégance contemporaine avec cette paire de baskets signée par la marque Adidas. Inspirée des modèles emblématiques des années 70, cette création séduit par sa silhouette raffinée et son design intemporel. La matière principale, un cuir souple de haute qualité, assure un confort exceptionnel tout au long de la journée, tandis que la doublure synthétique offre une sensation agréable au porter. Les célèbres 3-Stripes contrastées et le détail doré subtil sur le côté ajoutent une touche de sophistication et d’authenticité. La semelle extérieure en caoutchouc garantit une adhérence optimale sur toutes les surfaces, ce qui rend ces baskets idéales pour un usage quotidien. Grâce à la fermeture à lacets, chaque pied bénéficie d’un ajustement personnalisé et d’un maintien parfait. Le jeu de couleurs Silver Violet et Cream White confère à cette paire une allure versatile, facile à associer à toutes vos tenues, du casual au plus habillé. Convient aux femmes recherchant un style unique, un confort supérieur et la qualité légendaire d’Adidas. Adoptez une pièce incontournable, à la croisée de la mode et de la performance.;110;"[""36 2/3"", ""37 1/3"", ""38 2/3"", ""39 1/3"", ""40 2/3"", ""41 1/3"", ""36"", ""38"", ""40"", ""42""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/d/adidas_women_handball_spezial_silver_violet_cream_white_gum_6.jpg;22;Unisexe;['noir', 'violet', 'argent', 'blanc']
KVP061;Baskets Adidas Men Handball Spezial Grey Two; Adidas;Découvrez une paire de baskets qui incarne à la perfection l’alliance entre héritage sportif et élégance contemporaine. Ce modèle emblématique séduit par son design rétro, inspiré des archives sportives de la marque Adidas, tout en intégrant des matériaux de haute qualité pour un confort optimal au quotidien. La matière en suède offre une allure raffinée et une sensation de luxe, tandis que la doublure synthétique assure une agréable respirabilité. La semelle extérieure en caoutchouc garantit une adhérence exceptionnelle sur toutes les surfaces, idéale pour une utilisation urbaine ou décontractée. Les célèbres 3-Stripes et le patch contrastant au talon signent un look sportif et reconnaissable entre tous. Grâce à la fermeture à lacets, la chaussure épouse parfaitement la forme du pied, offrant ainsi un maintien précis et sécurisé. Parfaitement adaptée aux hommes à la recherche d’un style unique, cette basket est un choix incontournable pour ceux qui souhaitent allier confort, durabilité et une touche de nostalgie sportive à leur tenue quotidienne. Adoptez une pièce intemporelle et affirmez votre passion pour la mode et la performance avec ce modèle signé Adidas.;110;"[""40 2/3"", ""41 1/3"", ""42 2/3"", ""43 1/3"", ""44 2/3"", ""45 1/3"", ""46 2/3"", ""40"", ""42"", ""44"", ""46""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/d/adidas_men_handball_spezial_grey_two_pure_teal_gold_metallic_6.jpg;16;Unisexe;['gris', 'menthol', 'or', 'bleu']
KVP062;Baskets Adidas Junior Handball Spezial Ruby Red; Adidas;Découvrez l’alliance parfaite entre style rétro et performance moderne avec ces baskets junior signées Adidas. Inspirées des designs emblématiques des années 70, elles se distinguent par une palette de couleurs audacieuse : Ruby Red, Lucid Pink et Gum, pour un look unique et tendance. Conçues à partir d’un mélange de cuir et de matériaux synthétiques, elles offrent une robustesse remarquable tout en affichant une allure sophistiquée. La doublure synthétique assure un confort optimal tout au long de la journée, même lors des activités les plus dynamiques. Grâce à leur fermeture à lacets, ces baskets garantissent un maintien sûr, tandis que la semelle cupsole en caoutchouc procure une adhérence fiable sur toutes les surfaces. Parfaites pour accompagner les jeunes dans leur quotidien, à l’école comme pendant les loisirs, ces baskets incarnent le savoir-faire et l’innovation qui font la renommée d’Adidas. Offrez à votre enfant une touche de vintage et de modernité, tout en profitant d’une qualité supérieure et d’un confort inégalé. Un choix idéal pour les juniors à la recherche de style, de durabilité et de performance.;90;"[""36 2/3"", ""37 1/3"", ""38 2/3"", ""39 1/3"", ""35,5"", ""36"", ""38"", ""40""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/d/adidas_junior_handball_spezial_ruby_red_lucid_pink_gum_11.jpg;25;Unisexe;['rouge', 'noir', 'rose']
KVP063;Baskets Adidas Women Gazelle Indoor Supplier Colour; Adidas;Découvrez le parfait équilibre entre style rétro et innovation moderne avec ces baskets signées Adidas. La matière supérieure en cuir métallisé confère une touche audacieuse et élégante, tout en assurant une grande résistance. La doublure synthétique et textile garantit un confort optimal tout au long de la journée, tandis que la semelle en caoutchouc durable offre un excellent amorti et une adhérence fiable. Les célèbres 3-Stripes emblématiques et l’inscription dorée sur le côté soulignent le caractère intemporel de ce modèle, inspiré des designs iconiques des années 70. Pensées à l’origine pour le sport en salle, ces baskets s’adaptent parfaitement à la vie urbaine actuelle, alliant performance et sophistication. La fermeture à lacets permet un ajustement précis, idéal pour les femmes à la recherche d’un maintien parfait. Ce modèle séduit par sa polyvalence, s'intégrant aisément à toutes vos tenues, du casual au plus tendance. Choisir cette paire, c’est opter pour la qualité, le confort et l’authenticité d’une marque de renommée mondiale, reconnue pour son savoir-faire et son engagement envers l’excellence. Convient à toutes celles qui souhaitent allier mode, fonctionnalité et héritage sportif.;120;"[""36 2/3"", ""37 1/3"", ""38 2/3"", ""39 1/3"", ""40 2/3"", ""36"", ""38"", ""40""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/d/adidas_women_gazelle_indoor_supplier_colour_cloud_white_supplier_colour_6.jpg;5;Unisexe;['blanc']
KVP064;Baskets Adidas Women Gazelle Indoor Bliss Lilac; Adidas;Découvrez l’alliance parfaite du style rétro et du confort moderne avec ces baskets signées Adidas. Arborant une couleur Bliss Lilac rehaussée de détails noirs contrastants, ce modèle séduit par son allure unique et sophistiquée, idéale pour celles qui souhaitent ajouter une touche d’originalité à leur garde-robe. Inspirées des designs emblématiques des années 70, ces baskets associent une matière en cuir métallisé de haute qualité à une doublure synthétique et textile, offrant ainsi un maintien optimal et une sensation de luxe à chaque pas. La semelle extérieure en caoutchouc garantit un confort durable, même lors d’une utilisation quotidienne. Les fameuses 3-Stripes et l’inscription dorée sur le côté soulignent l’authenticité et l’élégance intemporelle de ce modèle. Ce choix s’adresse aux femmes à la recherche de baskets à la fois tendance, fonctionnelles et confortables, parfaites pour sublimer n’importe quelle tenue. Optez pour une paire qui incarne l’héritage et l’innovation d’Adidas, et profitez d’un look sport-chic irrésistible, que ce soit pour vos activités urbaines ou vos moments de détente.;120;"[""36 2/3"", ""37 1/3"", ""38 2/3"", ""39 1/3"", ""40 2/3"", ""36"", ""38"", ""40""]";https://cdn.etrias.nl/media/cache/product_thumb_md/a/d/adidas_women_gazelle_indoor_bliss_lilac_core_black_supplier_colour_6.jpg;7;Unisexe;['noir', 'violet']
KVP065;Baskets Salomon Unisexe XT-Pathway 2 White; Salomon;Découvrez l’alliance parfaite entre innovation technique et style contemporain avec cette paire de baskets signée Salomon. Issue de l’expertise de la marque française, cette chaussure séduit par son design épuré et sa robustesse, idéale pour les amateurs de looks urbains et d’activités outdoor. Sa matière en mesh et synthétique offre une respirabilité optimale et une grande légèreté, tandis que la doublure en tissu assure un confort inégalé tout au long de la journée. La semelle extérieure en caoutchouc, dotée de la technologie Mud Contagrip et de crampons chevronnés, garantit une adhérence maximale sur les terrains les plus exigeants. Le système Agile Chassis apporte stabilité et amorti, même lors de longues marches. Grâce à la technologie Quicklace, l’ajustement est rapide et précis, avec un rangement astucieux pour les lacets. La protection est renforcée par un pare-pierres et un mudguard, préservant le pied des chocs et des saletés. La semelle intérieure OrthoLite assure un maintien durable, une excellente respirabilité et une résistance accrue. Convient aux femmes et aux hommes, ce modèle est le choix idéal pour ceux qui recherchent des baskets performantes, confortables et élégantes, adaptées à un usage quotidien comme aux aventures en plein air. Adoptez l’excellence Salomon, où chaque détail est pensé pour votre bien-être et votre style.;129,95;"[""36,5"", ""36"", ""37,5"", ""38"", ""39,5"", ""40"", ""40,5"", ""41,5"", ""42"", ""42,5"", ""43,5""]";https://cdn.etrias.nl/media/cache/product_thumb_md/s/a/salomon_unisex_xt_pathway_2_white_white_metal_6.jpg;9;Unisexe;['blanc']
KVP066;Baskets Salomon Unisexe XT-Pathway 2 Lunar Rock; Salomon;Découvrez l’alliance parfaite entre innovation technique et style urbain avec ces baskets signées par la marque française Salomon. Pensées pour les amateurs de looks modernes et les passionnés d’aventures, elles offrent une performance exceptionnelle grâce à leur matière mesh et synthétique, garantissant légèreté, respirabilité et robustesse. La couleur unique Lunar Rock / Ultramarine / Vanilla apporte une touche contemporaine à toutes vos tenues, tandis que la semelle en caoutchouc, équipée de la technologie Mud Contagrip et de crampons chevronnés, assure une adhérence optimale même sur les terrains les plus exigeants. Le système Agile Chassis procure stabilité et amorti, idéal pour un usage quotidien ou des escapades en plein air. Le mesh anti-saleté empêche efficacement l’intrusion de gravillons et de sable, et la doublure textile douce promet un confort durable. Faciles à ajuster grâce au système Quicklace, ces baskets sont également dotées d’un embout protecteur et d’un mudguard pour une sécurité accrue. La semelle intérieure OrthoLite apporte un soutien supérieur, une grande respirabilité et une durabilité remarquable. Convient aux femmes et aux hommes, ce modèle incarne l’expertise de Salomon, combinant technicité, confort et esthétique pour répondre aux exigences des citadins actifs comme des aventuriers. Adoptez-les pour profiter d’une expérience de marche inégalée et d’un design affirmé.;129,95;"[""36,5"", ""43 1/3"", ""36"", ""37,5"", ""38"", ""38,5"", ""39,5"", ""40"", ""40,5"", ""41,5"", ""42""]";https://cdn.etrias.nl/media/cache/product_thumb_md/s/a/salomon_unisex_xt_pathway_2_lunar_rock_ultramarine_vanila_13.jpg;7;Unisexe;['blanc']
KVP067;Baskets Salomon Unisexe XT-Pathway 2 Black; Salomon;Découvrez l’alliance parfaite entre la performance, le confort et le style avec cette paire de baskets signée par la marque Salomon. Conçue pour répondre aux exigences des amateurs de randonnées urbaines comme des passionnés d’aventure, elle se distingue par sa silhouette moderne et ses matériaux techniques de haute qualité. Sa matière en mesh et en synthétique, associée à une doublure en tissu respirant, offre une sensation de fraîcheur et un confort optimal, même lors d'activités prolongées. La semelle extérieure en caoutchouc, équipée de la technologie Mud Contagrip et de crampons chevronnés, garantit une adhérence exceptionnelle sur tous les types de surfaces, des sentiers accidentés aux rues citadines. Le système Agile Chassis assure la stabilité et l’amorti, tandis que le mesh anti-saleté protège efficacement contre l’intrusion de petits débris. Le système Quicklace permet un laçage rapide et sécurisé, complété par une poche de rangement pratique. Pour une protection accrue, un pare-pierres et une mudguard latérale protègent les pieds des chocs et des éclaboussures. La technologie SensiFit enveloppe le pied pour un maintien sur mesure, et la semelle intérieure OrthoLite garantit un amorti durable et une excellente respirabilité. Convient aux femmes et aux hommes, ce modèle séduit par son design sobre et sa couleur noire élégante, idéale pour sublimer toutes vos tenues. Optez pour l’expertise Salomon et profitez d’une expérience de marche inégalée, où que vous soyez.;129,95;"[""36,5"", ""36"", ""37,5"", ""38"", ""38,5"", ""39,5"", ""40,5"", ""41,5"", ""42"", ""42,5"", ""43,5""]";https://cdn.etrias.nl/media/cache/product_thumb_md/s/a/salomon_unisex_xt_pathway_2_black_black_asphalt_11.jpg;7;Unisexe;['noir']
KVP068;Baskets Salomon Unisexe XT-6 GTX White; Salomon;Découvrez l’alliance parfaite entre performance technique et esthétique contemporaine avec cette paire de baskets signée Salomon. Conçue pour répondre aux exigences des amateurs de sport et des passionnés de mode urbaine, elle se distingue par sa couleur blanche et argentée, élégante et facile à assortir. Sa membrane Gore-Tex intégrée garantit une imperméabilité optimale, gardant vos pieds au sec quelles que soient les conditions météorologiques. La semelle extérieure Mud Contagrip offre une adhérence exceptionnelle sur les terrains les plus exigeants, tandis que l’Agile Chassis System assure stabilité et amorti à chaque pas. Fabriquée à partir de matières synthétiques et textiles de haute qualité, elle bénéficie d’une grande durabilité grâce à ses renforts en TPU et à une protection supplémentaire au niveau des orteils. La doublure en textile respirant et la semelle intérieure OrthoLite procurent un confort longue durée, même lors d’une utilisation intensive. Le système de laçage Quicklace, pratique et rapide, permet un ajustement précis et sécurisé, complété par la technologie SensiFit pour un maintien parfait du pied. Convient aux femmes et aux hommes, ce modèle est idéal aussi bien pour les aventures en plein air que pour un usage quotidien en ville. Adoptez l’expertise de la marque française Salomon, reconnue pour son savoir-faire technique et son design innovant, et profitez d’une expérience unique à chaque utilisation.;199,95;"[""36,5"", ""36"", ""37,5"", ""38"", ""38,5"", ""39,5"", ""40"", ""40,5"", ""41,5"", ""42"", ""42,5""]";https://cdn.etrias.nl/media/cache/product_thumb_md/s/a/salomon_unisex_xt_6_gtx_white_ftw_silver_6.jpg;5;Unisexe;['argent', 'blanc']
KVP069;Baskets Salomon Unisexe XT-6 Vanille Ice; Salomon;Découvrez une basket innovante qui incarne parfaitement l’alliance entre la performance technique et l’esthétique moderne. Issue de l’expertise de la marque Salomon, reconnue pour ses équipements de montagne et son influence grandissante dans la mode urbaine, cette paire séduit par son design raffiné et ses couleurs fraîches : Vanilla Ice, Ballad Blue et Iced Aqua. Conçue avec des matières synthétiques de haute qualité et du textile respirant, elle assure un confort optimal même lors d’une utilisation intensive. La doublure en textile offre une sensation de douceur et de légèreté, tandis que la semelle extérieure en caoutchouc Mud Contagrip garantit une adhérence exceptionnelle sur les terrains meubles, accidentés ou humides. Grâce à des technologies avancées telles que l’Agile Chassis System et la semelle intermédiaire EnergyCell, cette basket promet stabilité et amorti à chaque pas. La structure SensiFit enveloppe le pied pour une tenue ajustée et sécurisée, tandis que l’EndoFit assure une précision parfaite du maintien. Le système de laçage rapide Quicklace, complété par une poche de rangement pratique, permet un enfilage facile et un ajustement sur mesure. La présence d’un pare-pierre protège efficacement les orteils lors des aventures en extérieur. Enfin, la semelle intérieure OrthoLite moulée offre un amorti supérieur, une excellente respirabilité et une durabilité accrue. Convient aux femmes et aux hommes à la recherche d’une basket polyvalente, robuste et élégante, idéale aussi bien pour les activités outdoor que pour un usage quotidien. Optez pour ce modèle incontournable de Salomon pour allier style, confort et performance, tout en profitant d’une qualité irréprochable et d’un design contemporain.;179,95;"[""36 2/3"", ""37 1/3"", ""38 2/3"", ""39 1/3"", ""36"", ""38"", ""40"", ""40,5"", ""41,5"", ""42"", ""42,5""]";https://cdn.etrias.nl/media/cache/product_thumb_md/s/a/salomon_unisex_xt_6_vanilla_ice_ballad_blue_iced_aqua_6.jpg;27;Unisexe;['bleu', 'blanc']
